"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,session,cpp,id,groupid,mg,period,oneshot,strangers,partners,punishment,type,CC,FR,OT,c,b,c_other,lag_c_other,pgsize,pun,pun_received,pc,dev_pc,u,cc0,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20
1,9,1,131,901,901,1,1,0,0,0,2,0,1,0,0,8,18,,54,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,1,132,901,901,1,1,0,0,0,1,1,0,0,20,20,11,,54,,,20,0,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9,1,133,902,902,1,1,0,0,0,1,1,0,0,6,5,7,,26,,,5,1,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9,1,134,902,902,1,1,0,0,0,1,1,0,0,10,10,5,,26,,,10,0,0,1,1,2,3,4,5,6,7,8,9,10,11,10,12,11,10,9,8,7,6,5
1,9,1,135,902,902,1,1,0,0,0,1,1,0,0,5,5,7,,26,,,3,2,7,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,9,1,136,902,902,1,1,0,0,0,1,1,0,0,5,2,7,,26,,,1,4,13,0,0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,20
1,9,1,137,903,903,1,1,0,0,0,3,0,0,1,7,6,10,,38,,,6,1,7,0,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,0,0,0
1,9,1,138,903,903,1,1,0,0,0,3,0,0,1,20,20,6,,38,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,9,1,139,903,903,1,1,0,0,0,3,0,0,1,11,7,9,,38,,,0,11,4,2,2,5,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,9,1,140,903,903,1,1,0,0,0,1,1,0,0,0,5,13,,38,,,0,0,15,0,0,0,0,0,0,0,3,3,5,5,5,10,10,10,15,16,17,20,20,20
1,9,1,141,904,904,1,1,0,0,0,1,1,0,0,10,16,14,,53,,,15,-5,10,10,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,20
1,9,1,142,904,904,1,1,0,0,0,1,1,0,0,15,12,13,,53,,,13,2,15,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20
1,9,1,143,904,904,1,1,0,0,0,1,1,0,0,20,20,11,,53,,,20,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9,1,144,904,904,1,1,0,0,0,1,1,0,0,8,8,15,,53,,,8,0,12,0,1,2,3,4,5,6,7,8,9,11,12,8,13,5,15,16,10,18,14,15
1,9,1,145,905,905,1,1,0,0,0,1,1,0,0,0,7,4,,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20
1,9,1,146,905,905,1,1,0,0,0,1,1,0,0,5,10,3,,13,,,5,0,5,0,0,0,2,2,4,5,5,5,5,5,6,8,10,10,10,10,15,15,15,5
1,9,1,147,905,905,1,1,0,0,0,1,1,0,0,2,5,4,,13,,,0,2,2,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,15,15,15,15,20
1,9,1,148,905,905,1,1,0,0,0,1,1,0,0,6,4,2,,13,,,0,6,3,0,0,0,0,0,2,2,2,2,3,3,4,4,4,5,6,7,8,10,5,5
1,10,0,149,1001,1001,1,1,0,0,0,1,1,0,0,20,20,8,,44,,,20,0,20,0,0,0,0,0,0,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20
1,10,0,150,1001,1001,1,1,0,0,0,3,0,0,1,4,6,13,,44,,,15,-11,4,20,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,10,0,151,1001,1001,1,1,0,0,0,1,1,0,0,0,5,15,,44,,,5,-5,12,0,0,2,3,4,5,5,5,5,5,5,10,11,12,14,15,15,15,15,15,0
1,10,0,152,1001,1001,1,1,0,0,0,3,0,0,1,20,12,8,,44,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,10,0,153,1002,1002,1,1,0,0,0,1,1,0,0,0,6,6,,17,,,6,-6,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10,0,154,1002,1002,1,1,0,0,0,3,0,0,1,5,10,4,,17,,,10,-5,0,15,15,15,15,15,15,14,15,15,11,10,9,8,7,6,5,4,3,2,1,0
1,10,0,155,1002,1002,1,1,0,0,0,3,0,0,1,10,10,2,,17,,,17,-7,15,0,7,8,11,10,7,5,19,9,6,17,14,4,8,18,12,13,5,10,10,15
1,10,0,156,1002,1002,1,1,0,0,0,2,0,1,0,2,2,5,,17,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,157,1003,1003,1,1,0,0,0,2,0,1,0,5,7,3,,15,,,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,158,1003,1003,1,1,0,0,0,2,0,1,0,0,2,5,,15,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,159,1003,1003,1,1,0,0,0,1,1,0,0,10,10,2,,15,,,10,0,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10,0,160,1003,1003,1,1,0,0,0,1,1,0,0,0,2,5,,15,,,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,5,6,7,8,10,12,14,15,20
1,10,0,161,1004,1004,1,1,0,0,0,1,1,0,0,5,5,8,,30,,,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,12,14,15
1,10,0,162,1004,1004,1,1,0,0,0,3,0,0,1,15,15,5,,30,,,0,15,0,20,19,18,0,14,0,0,13,12,16,17,18,10,15,15,0,0,0,1,2,5
1,10,0,163,1004,1004,1,1,0,0,0,3,0,0,1,10,14,7,,30,,,5,5,8,11,13,15,12,14,16,12,11,13,15,4,6,8,10,5,5,7,9,11,13,15
1,10,0,164,1004,1004,1,1,0,0,0,2,0,1,0,0,5,10,,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,165,1101,1101,1,1,0,0,0,1,1,0,0,3,5,0,,3,,,2,1,0,0,0,0,0,0,2,2,2,5,5,5,8,8,8,10,15,15,15,16,19,19
1,11,0,166,1101,1101,1,1,0,0,0,1,1,0,0,0,6,1,,3,,,6,-6,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11,0,167,1101,1101,1,1,0,0,0,2,0,1,0,0,10,1,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,168,1101,1101,1,1,0,0,0,3,0,0,1,0,10,1,,3,,,20,-20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,11,0,169,1102,1102,1,1,0,0,0,1,1,0,0,16,16,7,,36,,,16,0,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11,0,170,1102,1102,1,1,0,0,0,1,1,0,0,5,4,10,,36,,,4,1,5,0,1,2,3,4,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,15
1,11,0,171,1102,1102,1,1,0,0,0,3,0,0,1,5,5,10,,36,,,0,5,0,0,0,0,0,0,0,6,7,8,9,10,9,8,7,6,0,0,0,0,0,0
1,11,0,172,1102,1102,1,1,0,0,0,1,1,0,0,10,10,9,,36,,,10,0,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11,0,173,1103,1103,1,1,0,0,0,1,1,0,0,0,1,0,,0,,,1,-1,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11,0,174,1103,1103,1,1,0,0,0,2,0,1,0,0,2,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,175,1103,1103,1,1,0,0,0,3,0,0,1,0,10,0,,0,,,0,0,0,0,0,1,3,1,2,1,2,5,3,0,0,0,1,4,3,0,1,2,1,0
1,11,0,176,1103,1103,1,1,0,0,0,2,0,1,0,0,2,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,177,1104,1104,1,1,0,0,0,3,0,0,1,10,10,6,,28,,,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,11,0,178,1104,1104,1,1,0,0,0,3,0,0,1,8,11,7,,28,,,13,-5,10,19,6,3,2,5,1,7,4,12,8,18,13,17,15,9,11,14,16,10,5,0
1,11,0,179,1104,1104,1,1,0,0,0,3,0,0,1,10,5,6,,28,,,15,-5,7,20,19,18,17,16,15,12,11,11,11,10,9,8,7,6,5,4,3,2,1,0
1,11,0,180,1104,1104,1,1,0,0,0,2,0,1,0,0,0,9,,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,181,1201,1201,1,1,0,0,0,3,0,0,1,5,4,5,,20,,,17,-12,3,9,10,13,12,17,17,2,2,1,12,6,6,13,19,19,5,1,18,14,4,15
1,12,0,182,1201,1201,1,1,0,0,0,3,0,0,1,7,7,4,,20,,,5,2,9,0,0,0,0,4,4,4,5,12,12,9,5,3,1,0,0,0,0,0,0,0
1,12,0,183,1201,1201,1,1,0,0,0,1,1,0,0,0,8,7,,20,,,8,-8,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,12,0,184,1201,1201,1,1,0,0,0,1,1,0,0,8,10,4,,20,,,5,3,5,0,0,0,0,0,0,1,2,5,5,5,5,5,5,4,4,3,4,4,5,2
1,12,0,185,1202,1202,1,1,0,0,0,3,0,0,1,0,8,5,,15,,,6,-6,10,0,1,1,1,1,2,3,4,6,8,10,8,6,4,3,2,1,1,0,0,0
1,12,0,186,1202,1202,1,1,0,0,0,3,0,0,1,0,7,5,,15,,,10,-10,13,20,20,20,20,6,6,6,10,10,10,10,10,10,10,15,15,15,20,20,20,20
1,12,0,187,1202,1202,1,1,0,0,0,1,1,0,0,10,8,2,,15,,,9,1,10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20
1,12,0,188,1202,1202,1,1,0,0,0,1,1,0,0,5,6,3,,15,,,8,-3,10,2,3,3,3,4,6,8,5,6,7,9,9,10,11,11,13,13,14,15,16,17
1,12,0,189,1203,1203,1,1,0,0,0,2,0,1,0,0,1,8,,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,190,1203,1203,1,1,0,0,0,2,0,1,0,0,0,8,,24,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,191,1203,1203,1,1,0,0,0,1,1,0,0,20,19,1,,24,,,20,0,10,0,1,2,5,5,5,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20
1,12,0,192,1203,1203,1,1,0,0,0,3,0,0,1,4,5,7,,24,,,0,4,10,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,0,0,0,0,0,0
1,12,0,193,1204,1204,1,1,0,0,0,1,1,0,0,5,2,3,,13,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,0,0,0,18,20
1,12,0,194,1204,1204,1,1,0,0,0,2,0,1,0,4,12,3,,13,,,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,195,1204,1204,1,1,0,0,0,1,1,0,0,4,6,3,,13,,,1,3,6,0,0,0,0,0,0,1,1,1,2,2,3,4,5,5,6,6,6,7,7,8
1,12,0,196,1204,1204,1,1,0,0,0,2,0,1,0,0,5,4,,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0,197,1205,1205,1,1,0,0,0,1,1,0,0,2,4,2,,7,,,3,-1,2,0,0,1,2,3,4,5,6,8,8,9,10,11,12,13,14,15,16,17,18,20
1,12,0,198,1205,1205,1,1,0,0,0,1,1,0,0,1,4,2,,7,,,4,-3,7,0,1,1,2,4,4,5,5,7,8,10,10,12,12,14,14,15,15,17,18,19
1,12,0,199,1205,1205,1,1,0,0,0,3,0,0,1,4,4,1,,7,,,13,-9,4,2,3,16,14,13,12,15,6,4,0,1,4,7,2,16,13,11,12,8,14,18
1,12,0,200,1205,1205,1,1,0,0,0,3,0,0,1,0,1,2,,7,,,0,0,2,0,0,0,0,3,2,2,2,2,2,2,0,0,0,2,2,0,0,0,0,0
1,13,0,201,1301,1301,1,1,0,0,0,3,0,0,1,0,0,11,,33,,,20,-20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,13,0,202,1301,1301,1,1,0,0,0,1,1,0,0,15,10,6,,33,,,20,-5,20,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20
1,13,0,203,1301,1301,1,1,0,0,0,3,0,0,1,3,6,10,,33,,,5,-2,6,0,1,2,2,3,3,5,6,6,8,9,10,9,13,6,5,2,0,0,0,0
1,13,0,204,1301,1301,1,1,0,0,0,1,1,0,0,15,14,6,,33,,,14,1,15,10,11,11,12,13,14,15,16,17,18,19,11,12,13,14,15,16,17,18,19,20
1,13,0,205,1302,1302,1,1,0,0,0,1,1,0,0,20,18,7,,40,,,20,0,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,20,20,20,20,20,20,20
1,13,0,206,1302,1302,1,1,0,0,0,1,1,0,0,20,19,7,,40,,,19,1,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,13,0,207,1302,1302,1,1,0,0,0,1,1,0,0,0,0,13,,40,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,17,18,19,20
1,13,0,208,1302,1302,1,1,0,0,0,3,0,0,1,0,2,13,,40,,,20,-20,0,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0,209,1303,1303,1,1,0,0,0,1,1,0,0,20,18,13,,59,,,20,0,18,0,0,0,0,0,0,0,19,19,19,19,19,19,19,20,20,20,20,20,20,20
1,13,0,210,1303,1303,1,1,0,0,0,1,1,0,0,0,1,20,,59,,,0,0,2,0,0,0,0,2,4,4,5,6,8,10,12,14,16,19,20,20,20,20,20,20
1,13,0,211,1303,1303,1,1,0,0,0,3,0,0,1,19,19,13,,59,,,19,0,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20
1,13,0,212,1303,1303,1,1,0,0,0,3,0,0,1,20,20,13,,59,,,20,0,20,0,0,0,5,5,5,5,5,7,8,10,10,6,15,15,14,14,5,2,0,20
1,13,0,213,1304,1304,1,1,0,0,0,2,0,1,0,0,5,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0,214,1304,1304,1,1,0,0,0,3,0,0,1,0,0,0,,0,,,0,0,20,0,0,2,3,4,5,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0
1,13,0,215,1304,1304,1,1,0,0,0,2,0,1,0,0,2,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0,216,1304,1304,1,1,0,0,0,3,0,0,1,0,18,0,,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,13,0,217,1305,1305,1,1,0,0,0,1,1,0,0,0,3,14,,43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,13,14,15,20,20,20,20,20
1,13,0,218,1305,1305,1,1,0,0,0,3,0,0,1,10,10,11,,43,,,9,1,15,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,0,0,0
1,13,0,219,1305,1305,1,1,0,0,0,1,1,0,0,15,15,9,,43,,,17,-2,20,0,0,0,1,0,0,0,7,7,8,10,10,14,14,14,17,17,17,20,20,20
1,13,0,220,1305,1305,1,1,0,0,0,1,1,0,0,18,0,8,,43,,,0,18,16,0,14,14,15,15,16,16,16,17,18,20,20,20,20,20,20,20,20,20,20,20
1,14,0,221,1401,1401,1,1,0,0,0,2,0,1,0,0,3,11,,32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,0,222,1401,1401,1,1,0,0,0,2,0,1,0,0,0,11,,32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,0,223,1401,1401,1,1,0,0,0,3,0,0,1,12,8,7,,32,,,12,0,12,0,0,0,12,12,12,12,12,12,5,10,2,12,2,2,0,0,0,0,0,0
1,14,0,224,1401,1401,1,1,0,0,0,1,1,0,0,20,20,4,,32,,,20,0,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20
1,14,0,225,1402,1402,1,1,0,0,0,3,0,0,1,5,7,12,,40,,,7,-2,7,0,0,0,1,2,2,3,7,8,9,10,11,12,13,5,5,5,0,0,0,20
1,14,0,226,1402,1402,1,1,0,0,0,1,1,0,0,20,17,7,,40,,,17,3,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,14,0,227,1402,1402,1,1,0,0,0,1,1,0,0,15,15,8,,40,,,15,0,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,14,0,228,1402,1402,1,1,0,0,0,2,0,1,0,0,0,13,,40,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,0,229,1403,1403,1,1,0,0,0,3,0,0,1,20,14,9,,48,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,14,0,230,1403,1403,1,1,0,0,0,1,1,0,0,0,8,16,,48,,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,10,12,14,16,18,20
1,14,0,231,1403,1403,1,1,0,0,0,1,1,0,0,20,18,9,,48,,,20,0,20,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,14,0,232,1403,1403,1,1,0,0,0,3,0,0,1,8,6,13,,48,,,6,2,10,0,1,2,3,4,5,6,7,8,9,10,9,8,7,6,5,4,3,2,1,0
1,14,0,233,1404,1404,1,1,0,0,0,3,0,0,1,7,7,2,,12,,,8,-1,6,2,2,4,6,6,6,8,8,10,10,10,8,8,8,8,6,6,5,5,5,5
1,14,0,234,1404,1404,1,1,0,0,0,1,1,0,0,5,5,2,,12,,,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,10,12,14,16,18
1,14,0,235,1404,1404,1,1,0,0,0,1,1,0,0,0,10,4,,12,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,14,0,236,1404,1404,1,1,0,0,0,3,0,0,1,0,0,4,,12,,,9,-9,16,9,8,12,18,16,15,10,15,2,14,17,16,19,20,4,3,10,5,13,15,10
1,15,0,237,1501,1501,1,1,0,0,0,2,0,1,0,0,10,2,,5,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,238,1501,1501,1,1,0,0,0,3,0,0,1,5,6,0,,5,,,5,0,4,0,0,0,0,0,5,5,5,7,8,10,10,8,5,5,5,5,0,0,0,0
1,15,0,239,1501,1501,1,1,0,0,0,2,0,1,0,0,3,2,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,240,1501,1501,1,1,0,0,0,1,1,0,0,0,5,2,,5,,,5,-5,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,15,0,241,1502,1502,1,1,0,0,0,2,0,1,0,0,5,0,,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,242,1502,1502,1,1,0,0,0,1,1,0,0,0,20,0,,0,,,20,-20,0,0,0,0,0,0,10,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20
1,15,0,243,1502,1502,1,1,0,0,0,3,0,0,1,0,5,0,,0,,,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
1,15,0,244,1502,1502,1,1,0,0,0,2,0,1,0,0,8,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,245,1503,1503,1,1,0,0,0,3,0,0,1,2,2,7,,24,,,0,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1,15,0,246,1503,1503,1,1,0,0,0,1,1,0,0,20,20,1,,24,,,20,0,20,0,0,0,5,5,5,10,10,10,10,10,15,15,15,20,20,20,20,20,20,20
1,15,0,247,1503,1503,1,1,0,0,0,1,1,0,0,0,0,8,,24,,,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,9,10,11,14,15,17,18
1,15,0,248,1503,1503,1,1,0,0,0,1,1,0,0,2,2,7,,24,,,0,2,5,0,0,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20
1,15,0,249,1504,1504,1,1,0,0,0,2,0,1,0,0,18,14,,43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,250,1504,1504,1,1,0,0,0,1,1,0,0,15,15,9,,43,,,15,0,15,0,0,0,0,5,5,10,10,10,15,15,15,15,12,15,15,15,14,15,15,15
1,15,0,251,1504,1504,1,1,0,0,0,3,0,0,1,15,15,9,,43,,,5,10,10,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
1,15,0,252,1504,1504,1,1,0,0,0,3,0,0,1,13,12,10,,43,,,15,-2,14,13,13,13,13,15,15,16,13,13,14,13,13,15,15,14,13,16,13,14,13,16
1,16,0,253,1601,1601,1,1,0,0,0,3,0,0,1,20,13,11,,54,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,16,0,254,1601,1601,1,1,0,0,0,2,0,1,0,0,2,18,,54,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,0,255,1601,1601,1,1,0,0,0,1,1,0,0,15,5,13,,54,,,5,10,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,16,0,256,1601,1601,1,1,0,0,0,3,0,0,1,19,20,12,,54,,,0,19,10,20,19,19,10,0,16,5,0,10,6,18,19,0,3,10,20,5,2,6,19,0
1,16,0,257,1602,1602,1,1,0,0,0,1,1,0,0,8,6,7,,29,,,0,8,7,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,10,12,14,16,18,20
1,16,0,258,1602,1602,1,1,0,0,0,1,1,0,0,5,2,8,,29,,,2,3,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,16,0,259,1602,1602,1,1,0,0,0,1,1,0,0,1,2,9,,29,,,0,1,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,16,0,260,1602,1602,1,1,0,0,0,1,1,0,0,15,15,5,,29,,,15,0,15,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,16,0,261,1603,1603,1,1,0,0,0,1,1,0,0,10,12,1,,14,,,10,0,15,0,0,0,5,5,5,5,5,5,10,10,10,10,10,15,15,15,15,16,20,20
1,16,0,262,1603,1603,1,1,0,0,0,3,0,0,1,0,0,5,,14,,,0,0,4,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0
1,16,0,263,1603,1603,1,1,0,0,0,1,1,0,0,4,4,3,,14,,,7,-3,8,5,7,6,8,7,9,7,10,11,11,11,14,14,15,14,14,16,16,16,17,18
1,16,0,264,1603,1603,1,1,0,0,0,2,0,1,0,0,10,5,,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,0,265,1604,1604,1,1,0,0,0,3,0,0,1,15,15,4,,27,,,5,10,4,0,1,2,3,4,5,6,7,8,9,10,9,7,7,5,5,3,3,1,1,0
1,16,0,266,1604,1604,1,1,0,0,0,3,0,0,1,0,5,9,,27,,,0,0,0,0,0,0,0,0,0,0,3,2,1,10,9,8,7,6,5,4,3,2,1,0
1,16,0,267,1604,1604,1,1,0,0,0,2,0,1,0,0,0,9,,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,0,268,1604,1604,1,1,0,0,0,1,1,0,0,12,11,5,,27,,,10,2,15,0,0,2,2,2,4,4,6,6,8,8,10,10,12,12,14,14,16,18,18,18
1,17,0,269,1701,1701,1,1,0,0,0,1,1,0,0,10,9,6,,27,,,9,1,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,17,0,270,1701,1701,1,1,0,0,0,1,1,0,0,0,20,9,,27,,,20,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,17,0,271,1701,1701,1,1,0,0,0,3,0,0,1,10,9,6,,27,,,5,5,10,0,0,0,0,0,5,5,5,5,5,10,10,10,10,0,0,0,0,0,0,0
1,17,0,272,1701,1701,1,1,0,0,0,1,1,0,0,7,10,7,,27,,,10,-3,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,17,0,273,1702,1702,1,1,0,0,0,1,1,0,0,6,5,4,,19,,,4,2,5,0,0,0,2,4,4,5,6,6,6,6,7,7,7,8,8,9,9,10,10,10
1,17,0,274,1702,1702,1,1,0,0,0,3,0,0,1,8,5,4,,19,,,15,-7,0,15,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
1,17,0,275,1702,1702,1,1,0,0,0,2,0,1,0,0,2,6,,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0,276,1702,1702,1,1,0,0,0,3,0,0,1,5,8,5,,19,,,5,0,5,0,0,0,0,0,0,0,0,5,5,5,5,5,10,10,15,15,0,0,0,0
1,17,0,277,1703,1703,1,1,0,0,0,2,0,1,0,0,2,3,,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0,278,1703,1703,1,1,0,0,0,3,0,0,1,0,8,3,,8,,,3,-3,0,0,4,2,3,1,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
1,17,0,279,1703,1703,1,1,0,0,0,3,0,0,1,8,8,0,,8,,,4,4,8,13,13,15,16,18,18,18,19,4,19,19,19,10,11,13,15,12,14,16,18,20
